activity_id,activity_name,kind,sequence,id,name,lap_index,split,start_index,end_index,start_date,start_date_local,distance,moving_time,elapsed_time,total_elevation_gain,elevation_difference,average_speed,max_speed,average_heartrate,max_heartrate,average_cadence,average_watts,max_watts,device_watts,pace_zone,average_grade_adjusted_speed,moving_pace_s_per_km,elapsed_pace_s_per_km,nonmoving_time_s
20322876161,"Week 8, run 3. Recovery run",laps,1,72521795609,Lap 0,0,0,0,335,2026-09-25T10:49:19Z,2026-09-25T11:49:19Z,1000.0,335,335,8.8,,2.99,3.82,128.5,140.0,79.6,439.2,,True,1,,335.0,335.0,0
20322876161,"Week 8, run 3. Recovery run",laps,2,72521795610,Lap 1,1,1,336,660,2026-09-25T10:54:55Z,2026-09-25T11:54:55Z,1000.0,325,324,0.0,,3.08,3.38,135.5,141.0,80.6,433.2,,True,1,,325.0,324.0,0
20322876161,"Week 8, run 3. Recovery run",laps,3,72521795611,Lap 2,2,2,661,983,2026-09-25T11:00:20Z,2026-09-25T12:00:20Z,1000.0,323,323,9.6,,3.1,3.6,138.4,146.0,79.8,441.9,,True,1,,323.0,323.0,0
20322876161,"Week 8, run 3. Recovery run",laps,4,72521795612,Lap 3,3,3,984,1307,2026-09-25T11:05:43Z,2026-09-25T12:05:43Z,1000.0,324,324,7.8,,3.09,3.64,143.1,149.0,79.6,439.3,,True,1,,324.0,324.0,0
20322876161,"Week 8, run 3. Recovery run",laps,5,72521795613,Lap 4,4,4,1308,1628,2026-09-25T11:11:07Z,2026-09-25T12:11:07Z,1000.0,320,320,6.4,,3.13,3.5,146.8,152.0,79.3,450.0,,True,1,,320.0,320.0,0
20322876161,"Week 8, run 3. Recovery run",laps,6,72521795614,Lap 5,5,5,1629,1953,2026-09-25T11:16:28Z,2026-09-25T12:16:28Z,1000.0,325,325,13.0,,3.08,3.94,151.9,159.0,79.3,458.6,,True,1,,325.0,325.0,0
20322876161,"Week 8, run 3. Recovery run",laps,7,72521795615,Lap 6,6,6,1954,2276,2026-09-25T11:21:53Z,2026-09-25T12:21:53Z,1000.0,322,341,1.4,,3.11,3.68,147.4,153.0,79.4,429.9,,True,1,,322.0,341.0,19
20322876161,"Week 8, run 3. Recovery run",laps,8,72521795616,Lap 7,7,7,2277,2613,2026-09-25T11:27:34Z,2026-09-25T12:27:34Z,1000.0,337,337,10.6,,2.97,3.7,155.0,160.0,78.3,447.1,,True,1,,337.0,337.0,0
20322876161,"Week 8, run 3. Recovery run",laps,9,72521795617,Lap 8,8,8,2614,2618,2026-09-25T11:33:11Z,2026-09-25T12:33:11Z,10.26,6,6,0.0,,1.71,1.9,152.8,153.0,66.0,348.3,,True,1,,584.795,584.795,0
20322876161,"Week 8, run 3. Recovery run",splits_metric,1,,,,1,,,,,1002.7,335,335,,6.8,2.99,,128.50598802395209,,,,,,1,3.07,334.098,334.098,0
20322876161,"Week 8, run 3. Recovery run",splits_metric,2,,,,2,,,,,997.9,324,324,,0.4,3.08,,135.44753086419752,,,,,,1,3.09,324.682,324.682,0
20322876161,"Week 8, run 3. Recovery run",splits_metric,3,,,,3,,,,,1000.9,323,323,,-0.4,3.1,,138.38390092879257,,,,,,1,3.15,322.71,322.71,0
20322876161,"Week 8, run 3. Recovery run",splits_metric,4,,,,4,,,,,998.6,324,324,,-3.2,3.08,,143.09876543209876,,,,,,1,3.13,324.454,324.454,0
20322876161,"Week 8, run 3. Recovery run",splits_metric,5,,,,5,,,,,1001.2,321,321,,-1.2,3.12,,146.79127725856696,,,,,,1,3.14,320.615,320.615,0
20322876161,"Week 8, run 3. Recovery run",splits_metric,6,,,,6,,,,,1000.2,325,325,,10.4,3.08,,151.82461538461538,,,,,,1,3.19,324.935,324.935,0
20322876161,"Week 8, run 3. Recovery run",splits_metric,7,,,,7,,,,,999.8,322,341,,-12.2,3.1,,147.41304347826087,,,,,,1,3.05,322.064,341.068,19
20322876161,"Week 8, run 3. Recovery run",splits_metric,8,,,,8,,,,,1000.0,337,337,,9.6,2.97,,154.9287833827893,,,,,,1,3.08,337.0,337.0,0
20322876161,"Week 8, run 3. Recovery run",splits_metric,9,,,,9,,,,,9.0,6,6,,-0.2,1.5,,152.6,,,,,,1,1.45,666.667,666.667,0
20322876161,"Week 8, run 3. Recovery run",splits_standard,1,,,,1,,,,,1611.5,532,532,,6.2,3.03,,130.89453860640302,,,,,,1,3.08,330.127,330.127,0
20322876161,"Week 8, run 3. Recovery run",splits_standard,2,,,,2,,,,,1608.8,521,521,,1.4,3.09,,138.7063339731286,,,,,,1,3.13,323.844,323.844,0
20322876161,"Week 8, run 3. Recovery run",splits_standard,3,,,,3,,,,,1608.1,520,520,,-1.8,3.09,,145.025,,,,,,1,3.14,323.363,323.363,0
20322876161,"Week 8, run 3. Recovery run",splits_standard,4,,,,4,,,,,1612.0,519,519,,4.8,3.11,,150.73410404624278,,,,,,1,3.16,321.96,321.96,0
20322876161,"Week 8, run 3. Recovery run",splits_standard,5,,,,5,,,,,1569.9,525,544,,-0.6,2.99,,151.4446564885496,,,,,,1,3.04,334.416,346.519,19
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,1,72465970716,Lap 0,0,0,0,323,2026-09-24T05:59:23Z,2026-09-24T06:59:23Z,1000.0,321,356,9.8,,3.12,3.72,127.6,142.0,78.7,474.1,,True,1,,321.0,356.0,35
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,2,72465970717,Lap 1,1,1,324,627,2026-09-24T06:05:21Z,2026-09-24T07:05:21Z,1000.0,303,303,4.0,,3.3,3.66,140.4,147.0,80.5,469.2,,True,2,,303.0,303.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,3,72465970718,Lap 2,2,2,628,926,2026-09-24T06:10:25Z,2026-09-24T07:10:25Z,1000.0,299,299,8.6,,3.34,3.74,140.4,151.0,80.1,474.3,,True,2,,299.0,299.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,4,72465970719,Lap 3,3,3,927,1187,2026-09-24T06:15:24Z,2026-09-24T07:15:24Z,1000.0,261,261,5.6,,3.83,4.48,153.0,159.0,81.8,519.9,,True,3,,261.0,261.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,5,72465970720,Lap 4,4,4,1188,1445,2026-09-24T06:19:45Z,2026-09-24T07:19:45Z,1000.0,258,258,3.0,,3.88,4.34,158.7,163.0,81.8,521.7,,True,3,,258.0,258.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,6,72465970721,Lap 5,5,5,1446,1702,2026-09-24T06:24:03Z,2026-09-24T07:24:03Z,1000.0,257,257,4.0,,3.89,4.54,159.6,168.0,81.5,539.2,,True,3,,257.0,257.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,7,72465970722,Lap 6,6,6,1703,1821,2026-09-24T06:28:20Z,2026-09-24T07:28:20Z,421.15,120,119,0.0,,3.51,4.04,150.8,157.0,80.1,479.8,,True,2,,284.934,282.56,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,8,72465970723,Lap 7,7,7,1822,2076,2026-09-24T06:30:19Z,2026-09-24T07:30:19Z,1000.0,254,254,12.0,,3.94,4.46,165.1,171.0,81.9,554.5,,True,3,,254.0,254.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,9,72465970724,Lap 8,8,8,2077,2329,2026-09-24T06:34:34Z,2026-09-24T07:34:34Z,1000.0,253,253,3.4,,3.95,4.34,165.6,171.0,81.7,530.6,,True,3,,253.0,253.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,10,72465970725,Lap 9,9,9,2330,2581,2026-09-24T06:38:47Z,2026-09-24T07:38:47Z,1000.0,252,252,2.2,,3.97,4.6,164.8,170.0,81.3,521.5,,True,3,,252.0,252.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,11,72465970726,Lap 10,10,10,2582,2894,2026-09-24T06:42:59Z,2026-09-24T07:42:59Z,1000.0,313,313,8.2,,3.19,3.96,150.1,164.0,78.2,473.5,,True,1,,313.0,313.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,12,72465970727,Lap 11,11,11,2895,3207,2026-09-24T06:48:12Z,2026-09-24T07:48:12Z,1000.0,312,312,7.4,,3.21,3.7,148.9,161.0,78.8,461.8,,True,1,,312.0,312.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",laps,13,72465970728,Lap 12,12,12,3208,3385,2026-09-24T06:53:25Z,2026-09-24T07:53:25Z,591.79,180,180,0.0,,3.29,4.22,144.4,149.0,78.9,452.4,,True,2,,304.162,304.162,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,1,,,,1,,,,,1003.0,322,357,,9.8,3.11,,127.640625,,,,,,1,3.23,321.037,355.932,35
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,2,,,,2,,,,,999.8,303,303,,-5.4,3.3,,140.40264026402642,,,,,,2,3.28,303.061,303.061,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,3,,,,3,,,,,999.5,299,299,,2.0,3.34,,140.36120401337791,,,,,,2,3.39,299.15,299.15,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,4,,,,4,,,,,1001.6,261,261,,0.2,3.84,,152.89655172413794,,,,,,3,3.88,260.583,260.583,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,5,,,,5,,,,,999.7,258,258,,0.8,3.87,,158.67441860465115,,,,,,3,3.9,258.077,258.077,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,6,,,,6,,,,,999.5,257,257,,-5.2,3.89,,159.65758754863813,,,,,,3,3.87,257.129,257.129,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,7,,,,7,,,,,1000.6,267,267,,5.6,3.75,,157.76029962546818,,,,,,3,3.84,266.84,266.84,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,8,,,,8,,,,,996.5,254,254,,-0.4,3.92,,165.71653543307087,,,,,,3,3.97,254.892,254.892,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,9,,,,9,,,,,1003.0,253,253,,-1.0,3.96,,166.9683794466403,,,,,,3,3.97,252.243,252.243,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,10,,,,10,,,,,998.1,287,287,,-9.0,3.48,,155.0034965034965,,,,,,2,3.43,287.546,287.546,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,11,,,,11,,,,,1000.0,313,313,,10.4,3.19,,150.38019169329073,,,,,,2,3.31,313.0,313.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,12,,,,12,,,,,1000.0,306,306,,-7.0,3.27,,145.03267973856208,,,,,,1,3.24,306.0,306.0,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_metric,13,,,,13,,,,,11.6,4,4,,0.0,2.9,,143.25,,,,,,1,2.9,344.828,344.828,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_standard,1,,,,1,,,,,1609.6,507,542,,11.2,3.17,,133.32277227722773,,,,,,2,3.26,314.985,336.73,35
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_standard,2,,,,2,,,,,1611.2,474,474,,-3.2,3.4,,140.33544303797467,,,,,,2,3.41,294.191,294.191,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_standard,3,,,,3,,,,,1610.7,418,418,,-1.2,3.85,,156.0933014354067,,,,,,3,3.88,259.514,259.514,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_standard,4,,,,4,,,,,1608.0,425,425,,-8.6,3.78,,157.27058823529413,,,,,,2,3.76,264.303,264.303,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_standard,5,,,,5,,,,,1609.9,409,409,,9.0,3.94,,165.14669926650367,,,,,,3,4.04,254.053,254.053,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_standard,6,,,,6,,,,,1606.7,424,424,,-10.2,3.79,,163.06382978723406,,,,,,2,3.76,263.895,263.895,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_standard,7,,,,7,,,,,1611.0,499,499,,8.6,3.23,,149.64128256513027,,,,,,2,3.3,309.745,309.745,0
20306633248,"Week 8, run 2. Lactate threshold 2 x 3km. Rest easy-ish.",splits_standard,8,,,,8,,,,,745.8,228,228,,-4.8,3.27,,144.3640350877193,,,,,,1,3.24,305.712,305.712,0
20283344901,"Week 8, run 1.",laps,1,72386035747,Lap 0,0,0,0,323,2026-09-22T14:43:12Z,2026-09-22T15:43:12Z,1000.0,323,323,4.2,,3.1,3.7,138.2,149.0,79.0,462.0,,True,1,,323.0,323.0,0
20283344901,"Week 8, run 1.",laps,2,72386035748,Lap 1,1,1,324,630,2026-09-22T14:48:36Z,2026-09-22T15:48:36Z,1000.0,306,352,0.0,,3.27,3.68,140.6,148.0,79.5,457.0,,True,2,,306.0,352.0,46
20283344901,"Week 8, run 1.",laps,3,72386035749,Lap 2,2,2,631,934,2026-09-22T14:54:29Z,2026-09-22T15:54:29Z,1000.0,303,311,0.0,,3.3,3.78,146.6,155.0,79.1,455.7,,True,2,,303.0,311.0,8
20283344901,"Week 8, run 1.",laps,4,72386035750,Lap 3,3,3,935,1249,2026-09-22T14:59:40Z,2026-09-22T15:59:40Z,1000.0,314,323,7.6,,3.18,4.06,152.5,159.0,78.7,462.0,,True,1,,314.0,323.0,9
20283344901,"Week 8, run 1.",laps,5,72386035751,Lap 4,4,4,1250,1559,2026-09-22T15:05:03Z,2026-09-22T16:05:03Z,1000.0,310,310,1.8,,3.23,3.7,154.8,159.0,78.8,463.6,,True,1,,310.0,310.0,0
20283344901,"Week 8, run 1.",laps,6,72386035752,Lap 5,5,5,1560,1866,2026-09-22T15:10:13Z,2026-09-22T16:10:13Z,1000.0,307,307,4.0,,3.26,3.72,157.0,163.0,78.9,464.8,,True,2,,307.0,307.0,0
20283344901,"Week 8, run 1.",laps,7,72386035753,Lap 6,6,6,1867,2183,2026-09-22T15:15:20Z,2026-09-22T16:15:20Z,1000.0,316,316,9.2,,3.16,3.62,160.2,167.0,78.1,469.2,,True,1,,316.0,316.0,0
20283344901,"Week 8, run 1.",laps,8,72386035754,Lap 7,7,7,2184,2495,2026-09-22T15:20:37Z,2026-09-22T16:20:37Z,1000.0,311,322,6.2,,3.22,3.72,162.4,167.0,78.3,470.6,,True,1,,311.0,322.0,11
20283344901,"Week 8, run 1.",laps,9,72386035755,Lap 8,8,8,2496,2808,2026-09-22T15:25:59Z,2026-09-22T16:25:59Z,1000.0,313,313,3.0,,3.19,3.72,165.0,171.0,78.0,475.4,,True,1,,313.0,313.0,0
20283344901,"Week 8, run 1.",laps,10,72386035756,Lap 9,9,9,2809,3121,2026-09-22T15:31:12Z,2026-09-22T16:31:12Z,1000.0,313,313,8.8,,3.19,3.62,168.5,173.0,77.6,476.4,,True,1,,313.0,313.0,0
20283344901,"Week 8, run 1.",laps,11,72386035757,Lap 10,10,10,3122,3129,2026-09-22T15:36:25Z,2026-09-22T16:36:25Z,25.69,9,9,0.0,,2.85,2.86,168.0,168.0,75.7,442.7,,True,1,,350.331,350.331,0
20283344901,"Week 8, run 1.",splits_metric,1,,,,1,,,,,1002.3,323,323,,0.2,3.1,,138.24367088607596,,,,,,1,3.13,322.259,322.259,0
20283344901,"Week 8, run 1.",splits_metric,2,,,,2,,,,,999.9,305,352,,-7.8,3.28,,140.63606557377048,,,,,,1,3.25,305.031,352.035,47
20283344901,"Week 8, run 1.",splits_metric,3,,,,3,,,,,998.4,303,311,,-8.2,3.3,,146.59405940594058,,,,,,2,3.26,303.486,311.498,8
20283344901,"Week 8, run 1.",splits_metric,4,,,,4,,,,,1000.8,314,323,,-0.4,3.19,,152.5303514376997,,,,,,1,3.22,313.749,322.742,9
20283344901,"Week 8, run 1.",splits_metric,5,,,,5,,,,,999.2,310,310,,0.0,3.22,,154.78387096774193,,,,,,1,3.25,310.248,310.248,0
20283344901,"Week 8, run 1.",splits_metric,6,,,,6,,,,,999.4,307,307,,3.4,3.26,,156.96742671009773,,,,,,2,3.33,307.184,307.184,0
20283344901,"Week 8, run 1.",splits_metric,7,,,,7,,,,,1001.7,317,317,,0.0,3.16,,160.19620253164558,,,,,,1,3.2,316.462,316.462,0
20283344901,"Week 8, run 1.",splits_metric,8,,,,8,,,,,999.1,311,322,,3.6,3.21,,162.43408360128618,,,,,,2,3.27,311.28,322.29,11
20283344901,"Week 8, run 1.",splits_metric,9,,,,9,,,,,1001.4,313,313,,3.8,3.2,,165.00638977635782,,,,,,1,3.25,312.562,312.562,0
20283344901,"Week 8, run 1.",splits_metric,10,,,,10,,,,,1000.1,313,313,,4.6,3.2,,168.52715654952075,,,,,,2,3.26,312.969,312.969,0
20283344901,"Week 8, run 1.",splits_metric,11,,,,11,,,,,23.4,9,9,,-0.4,2.6,,167.88888888888889,,,,,,1,2.48,384.615,384.615,0
20283344901,"Week 8, run 1.",splits_standard,1,,,,1,,,,,1610.4,507,554,,-7.6,3.18,,138.092,,,,,,1,3.17,314.829,344.014,47
20283344901,"Week 8, run 1.",splits_standard,2,,,,2,,,,,1608.3,493,501,,-5.2,3.26,,147.02845528455285,,,,,,2,3.26,306.535,311.509,8
20283344901,"Week 8, run 1.",splits_standard,3,,,,3,,,,,1609.8,500,509,,-3.4,3.22,,153.532,,,,,,1,3.24,310.598,316.188,9
20283344901,"Week 8, run 1.",splits_standard,4,,,,4,,,,,1608.9,499,499,,-0.4,3.22,,157.49397590361446,,,,,,2,3.26,310.15,310.15,0
20283344901,"Week 8, run 1.",splits_standard,5,,,,5,,,,,1610.4,506,517,,7.4,3.18,,161.87549407114625,,,,,,2,3.26,314.208,321.038,11
20283344901,"Week 8, run 1.",splits_standard,6,,,,6,,,,,1609.9,504,504,,9.4,3.19,,167.2043650793651,,,,,,2,3.27,313.063,313.063,0
20283344901,"Week 8, run 1.",splits_standard,7,,,,7,,,,,368.0,116,116,,-1.4,3.17,,165.47413793103448,,,,,,1,3.16,315.217,315.217,0
20280107022,New Forest 🌳,laps,1,72374972204,Lap 0,0,0,0,2228,2026-09-22T09:01:33Z,2026-09-22T10:01:33Z,10399.5,8596,8596,197.0,,1.21,2.04,91.3,118.0,51.6,,,False,,,826.578,826.578,0
20280107022,New Forest 🌳,splits_metric,1,,,,1,,,,,1004.3,706,741,,-7.4,1.42,,93.39798850574712,,,,,,0,,702.977,737.827,35
20280107022,New Forest 🌳,splits_metric,2,,,,2,,,,,1000.8,715,715,,10.2,1.4,,95.8048433048433,,,,,,0,,714.428,714.428,0
20280107022,New Forest 🌳,splits_metric,3,,,,3,,,,,998.5,809,874,,7.6,1.23,,96.38954248366014,,,,,,0,,810.215,875.313,65
20280107022,New Forest 🌳,splits_metric,4,,,,4,,,,,1004.3,763,763,,-11.0,1.32,,93.5582329317269,,,,,,0,,759.733,759.733,0
20280107022,New Forest 🌳,splits_metric,5,,,,5,,,,,997.5,764,764,,-26.8,1.31,,87.18120805369128,,,,,,0,,765.915,765.915,0
